DATAFLOW,FREQ: Frequenza,REF_AREA: Territorio,DATA_TYPE: Indicatore,TYPE_OF_CROP: Tipo di coltivazione,DESTINATION_WINEGRAPES: Destinazione dell'uva da vino,TIME_PERIOD: Tempo,OBS_VALUE,OBS_STATUS: Stato dell'osservazione,NOTE_DS: Nota del dataset,NOTE_REF_AREA: Territorio,NOTE_DATA_TYPE: Indicatore,NOTE_TYPE_OF_CROP_EUCODE: Codice Eurostat,NOTE_TYPE_OF_CROP: Tipo di coltivazione,NOTE_DESTINATION_WINEGRAPES: Destinazione dell'uva da vino,NOTE_TIME_PERIOD: Tempo,BASE_PER: Anno base,UNIT_MEAS: Unità di misura,UNIT_MULT: Unità di moltiplicazione
IT1:101_1015(1.0),A: annuale,IT: Italia,HP_Q_EXT: produzione raccolta - quintali,BARLEY: orzo,ALL: tutte le voci,2026,9366129,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",C1300: C1300,,,,,,
IT1:101_1015(1.0),A: annuale,IT: Italia,HP_Q_EXT: produzione raccolta - quintali,KIWI: kiwi,ALL: tutte le voci,2024,4639073,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",F2200: F2200,,,,,,
IT1:101_1015(1.0),A: annuale,IT: Italia,HP_Q_EXT: produzione raccolta - quintali,KIWI: kiwi,ALL: tutte le voci,2025,5120372,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",F2200: F2200,,,,,,
IT1:101_1015(1.0),A: annuale,IT: Italia,HP_Q_EXT: produzione raccolta - quintali,KIWI: kiwi,ALL: tutte le voci,2026,4733602,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",F2200: F2200,,,,,,
IT1:101_1015(1.0),A: annuale,IT: Italia,HP_Q_EXT: produzione raccolta - quintali,PEACH: pesca,ALL: tutte le voci,2024,7332229,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",F1210: F1210,,,,,,
IT1:101_1015(1.0),A: annuale,IT: Italia,HP_Q_EXT: produzione raccolta - quintali,PEACH: pesca,ALL: tutte le voci,2025,7182168,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",F1210: F1210,,,,,,
IT1:101_1015(1.0),A: annuale,IT: Italia,HP_Q_EXT: produzione raccolta - quintali,PEACH: pesca,ALL: tutte le voci,2026,7375209,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",F1210: F1210,,,,,,
IT1:101_1015(1.0),A: annuale,IT: Italia,HP_Q_EXT: produzione raccolta - quintali,POTA: patata comune,ALL: tutte le voci,2024,10058006,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",R1000_II: R1000_II,,,,,,
IT1:101_1015(1.0),A: annuale,IT: Italia,HP_Q_EXT: produzione raccolta - quintali,POTA: patata comune,ALL: tutte le voci,2025,10200377,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",R1000_II: R1000_II,,,,,,
IT1:101_1015(1.0),A: annuale,IT: Italia,HP_Q_EXT: produzione raccolta - quintali,POTA: patata comune,ALL: tutte le voci,2026,9872526,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",R1000_II: R1000_II,,,,,,
IT1:101_1015(1.0),A: annuale,IT: Italia,HP_Q_EXT: produzione raccolta - quintali,SUNFLO: girasole,ALL: tutte le voci,2024,2858228,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",I1120: I1120,,,,,,
IT1:101_1015(1.0),A: annuale,IT: Italia,HP_Q_EXT: produzione raccolta - quintali,SUNFLO: girasole,ALL: tutte le voci,2025,2904825,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",I1120: I1120,,,,,,
IT1:101_1015(1.0),A: annuale,IT: Italia,HP_Q_EXT: produzione raccolta - quintali,SUNFLO: girasole,ALL: tutte le voci,2026,3273402,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",I1120: I1120,,,,,,
IT1:101_1015(1.0),A: annuale,IT: Italia,TP_QUIN_EXT: produzione totale - quintali,APPLE: mela,ALL: tutte le voci,2024,24191418,,,,,F1110: F1110,,,,,,
IT1:101_1015(1.0),A: annuale,IT: Italia,TP_QUIN_EXT: produzione totale - quintali,APPLE: mela,ALL: tutte le voci,2025,24300051,,,,,F1110: F1110,,,,,,
IT1:101_1015(1.0),A: annuale,IT: Italia,TP_QUIN_EXT: produzione totale - quintali,APPLE: mela,ALL: tutte le voci,2026,24112030,,,,,F1110: F1110,,,,,,
IT1:101_1015(1.0),A: annuale,IT: Italia,TP_QUIN_EXT: produzione totale - quintali,BARLEY: orzo,ALL: tutte le voci,2024,8992796,,,,,C1300: C1300,,,,,,
IT1:101_1015(1.0),A: annuale,IT: Italia,TP_QUIN_EXT: produzione totale - quintali,BARLEY: orzo,ALL: tutte le voci,2025,8504597,,,,,C1300: C1300,,,,,,
IT1:101_1015(1.0),A: annuale,IT: Italia,TP_QUIN_EXT: produzione totale - quintali,BARLEY: orzo,ALL: tutte le voci,2026,9435804,,,,,C1300: C1300,,,,,,
IT1:101_1015(1.0),A: annuale,IT: Italia,TP_QUIN_EXT: produzione totale - quintali,KIWI: kiwi,ALL: tutte le voci,2024,4718069,,,,,F2200: F2200,,,,,,
IT1:101_1015(1.0),A: annuale,IT: Italia,TP_QUIN_EXT: produzione totale - quintali,KIWI: kiwi,ALL: tutte le voci,2025,5192783,,,,,F2200: F2200,,,,,,
IT1:101_1015(1.0),A: annuale,IT: Italia,TP_QUIN_EXT: produzione totale - quintali,KIWI: kiwi,ALL: tutte le voci,2026,4800486,,,,,F2200: F2200,,,,,,
IT1:101_1015(1.0),A: annuale,IT: Italia,TP_QUIN_EXT: produzione totale - quintali,PEACH: pesca,ALL: tutte le voci,2024,7444525,,,,,F1210: F1210,,,,,,
IT1:101_1015(1.0),A: annuale,IT: Italia,TP_QUIN_EXT: produzione totale - quintali,PEACH: pesca,ALL: tutte le voci,2025,7300100,,,,,F1210: F1210,,,,,,
IT1:101_1015(1.0),A: annuale,IT: Italia,TP_QUIN_EXT: produzione totale - quintali,PEACH: pesca,ALL: tutte le voci,2026,7511355,,,,,F1210: F1210,,,,,,
IT1:101_1015(1.0),A: annuale,IT: Italia,TP_QUIN_EXT: produzione totale - quintali,POTA: patata comune,ALL: tutte le voci,2024,10203612,,,,,R1000_II: R1000_II,,,,,,
IT1:101_1015(1.0),A: annuale,IT: Italia,TP_QUIN_EXT: produzione totale - quintali,POTA: patata comune,ALL: tutte le voci,2025,10350222,,,,,R1000_II: R1000_II,,,,,,
IT1:101_1015(1.0),A: annuale,IT: Italia,TP_QUIN_EXT: produzione totale - quintali,POTA: patata comune,ALL: tutte le voci,2026,10021598,,,,,R1000_II: R1000_II,,,,,,
IT1:101_1015(1.0),A: annuale,IT: Italia,TP_QUIN_EXT: produzione totale - quintali,SUNFLO: girasole,ALL: tutte le voci,2024,2870592,,,,,I1120: I1120,,,,,,
IT1:101_1015(1.0),A: annuale,IT: Italia,TP_QUIN_EXT: produzione totale - quintali,SUNFLO: girasole,ALL: tutte le voci,2025,2917631,,,,,I1120: I1120,,,,,,
IT1:101_1015(1.0),A: annuale,IT: Italia,TP_QUIN_EXT: produzione totale - quintali,SUNFLO: girasole,ALL: tutte le voci,2026,3446724,,,,,I1120: I1120,,,,,,
IT1:101_1015(1.0),A: annuale,ITC1: Piemonte,ART: superficie totale - ettari,APPLE: mela,ALL: tutte le voci,2024,6829,,,,,F1110: F1110,,,,,,
IT1:101_1015(1.0),A: annuale,ITC1: Piemonte,ART: superficie totale - ettari,APPLE: mela,ALL: tutte le voci,2025,6698,,,,,F1110: F1110,,,,,,
IT1:101_1015(1.0),A: annuale,ITC1: Piemonte,ART: superficie totale - ettari,APPLE: mela,ALL: tutte le voci,2026,6711,,,,,F1110: F1110,,,,,,
IT1:101_1015(1.0),A: annuale,ITC1: Piemonte,ART: superficie totale - ettari,BARLEY: orzo,ALL: tutte le voci,2024,17161,,,,,C1300: C1300,,,,,,
IT1:101_1015(1.0),A: annuale,ITC1: Piemonte,ART: superficie totale - ettari,BARLEY: orzo,ALL: tutte le voci,2025,22196,,,,,C1300: C1300,,,,,,
IT1:101_1015(1.0),A: annuale,ITC1: Piemonte,ART: superficie totale - ettari,BARLEY: orzo,ALL: tutte le voci,2026,14075,,,,,C1300: C1300,,,,,,
IT1:101_1015(1.0),A: annuale,ITC1: Piemonte,ART: superficie totale - ettari,KIWI: kiwi,ALL: tutte le voci,2024,3038,,,,,F2200: F2200,,,,,,
IT1:101_1015(1.0),A: annuale,ITC1: Piemonte,ART: superficie totale - ettari,KIWI: kiwi,ALL: tutte le voci,2025,2943,,,,,F2200: F2200,,,,,,
IT1:101_1015(1.0),A: annuale,ITC1: Piemonte,ART: superficie totale - ettari,KIWI: kiwi,ALL: tutte le voci,2026,2826,,,,,F2200: F2200,,,,,,
IT1:101_1015(1.0),A: annuale,ITC1: Piemonte,ART: superficie totale - ettari,PEACH: pesca,ALL: tutte le voci,2024,1267,,,,,F1210: F1210,,,,,,
IT1:101_1015(1.0),A: annuale,ITC1: Piemonte,ART: superficie totale - ettari,PEACH: pesca,ALL: tutte le voci,2025,1195,,,,,F1210: F1210,,,,,,
IT1:101_1015(1.0),A: annuale,ITC1: Piemonte,ART: superficie totale - ettari,PEACH: pesca,ALL: tutte le voci,2026,1213,,,,,F1210: F1210,,,,,,
IT1:101_1015(1.0),A: annuale,ITC1: Piemonte,ART: superficie totale - ettari,POTA: patata comune,ALL: tutte le voci,2024,945,,,,,R1000_II: R1000_II,,,,,,
IT1:101_1015(1.0),A: annuale,ITC1: Piemonte,ART: superficie totale - ettari,POTA: patata comune,ALL: tutte le voci,2025,989,,,,,R1000_II: R1000_II,,,,,,
IT1:101_1015(1.0),A: annuale,ITC1: Piemonte,ART: superficie totale - ettari,POTA: patata comune,ALL: tutte le voci,2026,833,,,,,R1000_II: R1000_II,,,,,,
IT1:101_1015(1.0),A: annuale,ITC1: Piemonte,ART: superficie totale - ettari,SUNFLO: girasole,ALL: tutte le voci,2024,5303,,,,,I1120: I1120,,,,,,
IT1:101_1015(1.0),A: annuale,ITC1: Piemonte,ART: superficie totale - ettari,SUNFLO: girasole,ALL: tutte le voci,2025,7409,,,,,I1120: I1120,,,,,,
IT1:101_1015(1.0),A: annuale,ITC1: Piemonte,ART: superficie totale - ettari,SUNFLO: girasole,ALL: tutte le voci,2026,9053,,,,,I1120: I1120,,,,,,
IT1:101_1015(1.0),A: annuale,ITC1: Piemonte,HP_Q_EXT: produzione raccolta - quintali,APPLE: mela,ALL: tutte le voci,2024,1550962,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",F1110: F1110,,,,,,
IT1:101_1015(1.0),A: annuale,ITC1: Piemonte,HP_Q_EXT: produzione raccolta - quintali,APPLE: mela,ALL: tutte le voci,2025,1732075,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",F1110: F1110,,,,,,
IT1:101_1015(1.0),A: annuale,ITC1: Piemonte,HP_Q_EXT: produzione raccolta - quintali,APPLE: mela,ALL: tutte le voci,2026,1569750,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",F1110: F1110,,,,,,
IT1:101_1015(1.0),A: annuale,ITC1: Piemonte,HP_Q_EXT: produzione raccolta - quintali,BARLEY: orzo,ALL: tutte le voci,2024,952862,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",C1300: C1300,,,,,,
IT1:101_1015(1.0),A: annuale,ITC1: Piemonte,HP_Q_EXT: produzione raccolta - quintali,BARLEY: orzo,ALL: tutte le voci,2025,810733,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",C1300: C1300,,,,,,
IT1:101_1015(1.0),A: annuale,ITC1: Piemonte,HP_Q_EXT: produzione raccolta - quintali,BARLEY: orzo,ALL: tutte le voci,2026,821654,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",C1300: C1300,,,,,,
IT1:101_1015(1.0),A: annuale,ITC1: Piemonte,HP_Q_EXT: produzione raccolta - quintali,KIWI: kiwi,ALL: tutte le voci,2024,538715,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",F2200: F2200,,,,,,
IT1:101_1015(1.0),A: annuale,ITC1: Piemonte,HP_Q_EXT: produzione raccolta - quintali,KIWI: kiwi,ALL: tutte le voci,2025,647664,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",F2200: F2200,,,,,,
IT1:101_1015(1.0),A: annuale,ITC1: Piemonte,HP_Q_EXT: produzione raccolta - quintali,KIWI: kiwi,ALL: tutte le voci,2026,484331,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",F2200: F2200,,,,,,
IT1:101_1015(1.0),A: annuale,ITC1: Piemonte,HP_Q_EXT: produzione raccolta - quintali,PEACH: pesca,ALL: tutte le voci,2024,220913,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",F1210: F1210,,,,,,
IT1:101_1015(1.0),A: annuale,ITC1: Piemonte,HP_Q_EXT: produzione raccolta - quintali,PEACH: pesca,ALL: tutte le voci,2025,197332,,,,"TIPO_DATO5__HP_Q_EXT_N1: Per tutte le coltivazioni foraggere temporanee e permanenti, a partire dal 2020 i valori di produzione sono espressi in quintali;<br />Dal 2020 sono diffusi i valori di produzione raccolta in quanto necessari per il calcolo della resa. <br />La serie storica e di conseguenza l'attendibilità dei dati diffusi negli anni precedenti non vengono compromessi perché, per le foraggere, i valori di produzione totale e raccolta coincidono.",F1210: F1210,,,,,,
