5e122a7fa88b40c7	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
62eadbe9ff7a2e61	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
64e55e42c7745492	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
6549125fc17ec43d	YES		maca Kanzi: colheita iniciada ha poucos dias
656080c04c43628f	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
65ffb967f13133e1	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
6c95ce37313920f0	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
72289d6d4ce7804f	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
7eb252213eef8084	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
a492ecc70b4398fe	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
a8a8d21a4eb6e470	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
ae880949f1a9f97d	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
b0bc8688c56a47dd	NAO_SEI		ficha de defesa da vinha (disciplinar)
bcae8a8fb6bcb09b	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
beaaef3b1b59e204	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
c306abc7b0b30965	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
c4bac8e13ea7120b	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
c88ecc16146fe18f	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
d837b05cb8a886e9	NAO_SEI		pagina de disciplinares: derrogacao pre/pos-sementeira (regulatorio)
db9a003037ec2b42	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
debf1185c70260ae	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
e7011bdbf60cc4d7	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
ea84e7414d2e1bef	YES		amendoim EUA: colheita 2026 acabou de comecar; area semeada
ed0840d5084a8905	NAO_SEI		pera Conference (outra captura)
f0583b2e9389bc47	NAO_SEI		so titulo YouTube
f74dcbe81efcc2d3	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
fa13b59c108dceae	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
fb73d32359d8ddaa	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
fc65716cea185943	NO		sem cultura com momento: mercado, vinho/premios, menus, administracao, privacidade (lido)
